,Customer ID,Name,Surname,Gender,Age,Province,Job Classification,Date Joined,Balance,month,Day of week
297,100000298,Anna,James,Female,26,England,White Collar,2015-04-23,14758.38,April,Thursday
298,100000299,Zoe,Johnston,Female,40,England,White Collar,2015-04-23,14730.54,April,Thursday
299,200000300,Owen,Smith,Male,53,Scotland,Blue Collar,2015-04-23,64309.53,April,Thursday
300,200000301,Joseph,Robertson,Male,41,Scotland,Blue Collar,2015-04-23,99190.79,April,Thursday
301,300000302,William,Wilkins,Male,30,Wales,Blue Collar,2015-04-23,13597.9,April,Thursday
302,100000303,Brian,Russell,Male,42,England,Blue Collar,2015-04-24,122903.78,April,Friday
303,100000304,Andrea,Jackson,Female,42,England,White Collar,2015-04-24,30474.69,April,Friday
304,100000305,Kevin,Springer,Male,29,England,White Collar,2015-04-24,8802.24,April,Friday
305,100000306,Phil,Grant,Male,32,England,White Collar,2015-04-24,60487.89,April,Friday
306,100000307,Adrian,Hill,Male,33,England,Blue Collar,2015-04-24,2457.4,April,Friday
307,100000308,John,Campbell,Male,43,England,White Collar,2015-04-24,33311.31,April,Friday
308,100000309,Alexander,Edmunds,Male,30,England,White Collar,2015-04-24,21296.27,April,Friday
309,100000310,Felicity,Hodges,Female,33,England,White Collar,2015-04-24,60876.78,April,Friday
310,100000311,Lucas,Avery,Male,30,England,Blue Collar,2015-04-25,26572.16,April,Saturday
311,100000312,Blake,Hudson,Male,45,England,Blue Collar,2015-04-25,21150.98,April,Saturday
312,100000313,Jessica,Piper,Female,40,England,White Collar,2015-04-26,65947.69,April,Sunday
313,100000314,Nicola,Clarkson,Female,31,England,White Collar,2015-04-26,86849.17,April,Sunday
314,100000315,Peter,Metcalfe,Male,27,England,Other,2015-04-26,7336.33,April,Sunday
315,100000316,Mary,Carr,Female,37,England,White Collar,2015-04-26,5611.36,April,Sunday
316,100000317,Liam,Stewart,Male,35,England,White Collar,2015-04-26,43790.83,April,Sunday
317,100000318,Anna,MacLeod,Female,43,England,Blue Collar,2015-04-27,1537.23,April,Monday
318,100000319,John,Hemmings,Male,30,England,White Collar,2015-04-27,23015.54,April,Monday
319,100000320,Ryan,Morrison,Male,34,England,White Collar,2015-04-27,42984.36,April,Monday
320,100000321,Adam,Sharp,Male,43,England,Blue Collar,2015-04-27,67809.29,April,Monday
321,100000322,Alison,Lambert,Female,30,England,Other,2015-04-27,35117.34,April,Monday
322,100000323,Joanne,Fisher,Female,21,England,White Collar,2015-04-27,45045.19,April,Monday
323,100000324,David,Newman,Male,54,England,White Collar,2015-04-27,33113.21,April,Monday
324,100000325,Boris,Walker,Male,35,England,Other,2015-04-28,41080.73,April,Tuesday
325,100000326,Felicity,North,Female,42,England,White Collar,2015-04-28,71637.04,April,Tuesday
326,100000327,Dominic,Miller,Male,40,England,Other,2015-04-28,7463.59,April,Tuesday
327,100000328,Megan,Tucker,Female,34,England,White Collar,2015-04-28,2016.84,April,Tuesday
328,100000329,Deirdre,Coleman,Female,37,England,White Collar,2015-04-28,12405.07,April,Tuesday
329,100000330,Wendy,Turner,Female,31,England,White Collar,2015-04-28,19933.38,April,Tuesday
330,100000331,Jonathan,Manning,Male,44,England,White Collar,2015-04-28,50015.54,April,Tuesday
331,100000332,Carolyn,Churchill,Female,34,England,White Collar,2015-04-28,24709.89,April,Tuesday
332,200000333,David,Morrison,Male,54,Scotland,Blue Collar,2015-04-28,15859.07,April,Tuesday
333,100000334,Carolyn,Roberts,Female,33,England,White Collar,2015-04-29,41128.52,April,Wednesday
334,100000335,Karen,May,Female,42,England,Blue Collar,2015-04-29,7583.72,April,Wednesday
335,100000336,Tracey,Edmunds,Female,36,England,White Collar,2015-04-29,25132.97,April,Wednesday
336,100000337,Tracey,Langdon,Female,22,England,White Collar,2015-04-29,70526.58,April,Wednesday
337,100000338,Jake,Dyer,Male,42,England,White Collar,2015-04-29,31273.66,April,Wednesday
338,200000339,Theresa,Slater,Female,58,Scotland,Other,2015-04-29,33008.01,April,Wednesday
339,300000340,Rebecca,Nash,Female,20,Wales,White Collar,2015-04-29,1488.04,April,Wednesday
340,100000341,Jasmine,Greene,Female,29,England,White Collar,2015-04-30,4507.91,April,Thursday
341,100000342,Christian,Jackson,Male,38,England,White Collar,2015-04-30,18433.59,April,Thursday
342,100000343,Eric,Vance,Male,33,England,White Collar,2015-04-30,30907.61,April,Thursday
343,100000344,Anna,Miller,Female,35,England,White Collar,2015-04-30,58807.73,April,Thursday
344,100000345,Benjamin,Ince,Male,36,England,White Collar,2015-04-30,10174.7,April,Thursday
345,100000346,Joseph,Buckland,Male,31,England,White Collar,2015-05-02,20570.41,May,Saturday
346,200000347,Jake,Manning,Male,56,Scotland,Other,2015-05-02,70950.09,May,Saturday
347,200000348,Brandon,Anderson,Male,51,Scotland,Other,2015-05-02,27842.09,May,Saturday
348,200000349,Cameron,Duncan,Male,55,Scotland,Blue Collar,2015-05-02,60036.51,May,Saturday
349,200000350,Isaac,Kelly,Male,61,Scotland,Blue Collar,2015-05-02,31920.69,May,Saturday
350,300000351,Nicholas,James,Male,38,Wales,Blue Collar,2015-05-02,48457.2,May,Saturday
351,200000352,Piers,Harris,Male,51,Scotland,White Collar,2015-05-03,90573.15,May,Sunday
352,200000353,Gordon,Ellison,Male,58,Scotland,Blue Collar,2015-05-03,6416.8,May,Sunday
353,200000354,Ian,Kerr,Male,42,Scotland,Other,2015-05-03,13414.22,May,Sunday
354,200000355,Sebastian,Welch,Male,46,Scotland,Blue Collar,2015-05-03,10950.36,May,Sunday
355,200000356,Richard,Hamilton,Male,42,Scotland,Blue Collar,2015-05-03,17740.51,May,Sunday
356,300000357,Mary,Reid,Female,27,Wales,Other,2015-05-03,18106.22,May,Sunday
357,300000358,Simon,Morrison,Male,28,Wales,Blue Collar,2015-05-03,6729.3,May,Sunday
358,400000359,Gabrielle,MacDonald,Female,17,Northern Ireland,Other,2015-05-03,65798.4,May,Sunday
359,100000360,Emma,Fisher,Female,44,England,White Collar,2015-05-04,8118.3,May,Monday
360,200000361,Charles,Tucker,Male,45,Scotland,Blue Collar,2015-05-04,68256.88,May,Monday
361,200000362,Joshua,Underwood,Male,52,Scotland,White Collar,2015-05-04,107185.54,May,Monday
362,200000363,Brandon,Johnston,Male,45,Scotland,Blue Collar,2015-05-04,24064.3,May,Monday
363,300000364,Katherine,Howard,Female,34,Wales,White Collar,2015-05-04,5654.34,May,Monday
364,300000365,Dorothy,Butler,Female,28,Wales,Other,2015-05-04,65204.55,May,Monday
365,300000366,Dorothy,Paige,Female,35,Wales,White Collar,2015-05-04,17495.5,May,Monday
366,300000367,Karen,Gray,Female,32,Wales,White Collar,2015-05-04,18897.91,May,Monday
367,400000368,Olivia,Simpson,Female,31,Northern Ireland,Other,2015-05-04,62299.63,May,Monday
368,100000369,Joan,Quinn,Female,38,England,White Collar,2015-05-05,40010.06,May,Tuesday
369,200000370,Joshua,Bond,Male,62,Scotland,Other,2015-05-05,53342.1,May,Tuesday
370,200000371,Alan,Kelly,Male,44,Scotland,Other,2015-05-05,6288.73,May,Tuesday
371,200000372,Thomas,Martin,Male,54,Scotland,Blue Collar,2015-05-05,20205.92,May,Tuesday
372,200000373,Lucas,Gill,Male,39,Scotland,Blue Collar,2015-05-05,16549.43,May,Tuesday
373,300000374,John,Underwood,Male,19,Wales,Blue Collar,2015-05-05,94786.37,May,Tuesday
374,300000375,Molly,Black,Female,44,Wales,Other,2015-05-05,47772.44,May,Tuesday
375,400000376,Megan,Forsyth,Female,28,Northern Ireland,Other,2015-05-05,44349.72,May,Tuesday
376,100000377,Samantha,Knox,Female,49,England,Other,2015-05-06,9119.52,May,Wednesday
377,100000378,Harry,Manning,Male,18,England,White Collar,2015-05-06,311.26,May,Wednesday
378,100000379,Melanie,Henderson,Female,38,England,Other,2015-05-06,19744.49,May,Wednesday
379,100000380,Piers,Walker,Male,39,England,White Collar,2015-05-06,48712.33,May,Wednesday
380,100000381,Kimberly,Bond,Female,41,England,White Collar,2015-05-06,13162.58,May,Wednesday
381,100000382,Anthony,Chapman,Male,45,England,Other,2015-05-06,53204.35,May,Wednesday
382,100000383,Jasmine,Oliver,Female,32,England,White Collar,2015-05-06,67428.15,May,Wednesday
383,200000384,Bella,Bailey,Female,42,Scotland,Other,2015-05-06,12088.72,May,Wednesday
384,200000385,Joe,Parsons,Male,41,Scotland,Blue Collar,2015-05-06,28710.54,May,Wednesday
385,200000386,Edward,Marshall,Male,51,Scotland,Other,2015-05-06,36923.01,May,Wednesday
386,200000387,Christian,Blake,Male,56,Scotland,Blue Collar,2015-05-06,40540.01,May,Wednesday
387,200000388,Gavin,Sanderson,Male,58,Scotland,Blue Collar,2015-05-06,23001.06,May,Wednesday
388,200000389,Leonard,Thomson,Male,38,Scotland,Blue Collar,2015-05-06,11418.92,May,Wednesday
389,200000390,Joseph,Henderson,Male,46,Scotland,Blue Collar,2015-05-06,16431.17,May,Wednesday
390,200000391,Gavin,Berry,Male,61,Scotland,Blue Collar,2015-05-06,56557.11,May,Wednesday
391,300000392,Yvonne,Piper,Female,44,Wales,Other,2015-05-06,25290.08,May,Wednesday
392,300000393,Lily,Lyman,Female,34,Wales,Other,2015-05-06,109225.68,May,Wednesday
393,300000394,Julia,Scott,Female,42,Wales,Blue Collar,2015-05-06,41572.1,May,Wednesday
394,300000395,Gavin,Oliver,Male,32,Wales,Other,2015-05-06,4820.58,May,Wednesday
395,400000396,Fiona,Buckland,Female,32,Northern Ireland,Blue Collar,2015-05-06,23059.56,May,Wednesday
396,400000397,Madeleine,Kerr,Female,36,Northern Ireland,Other,2015-05-06,61911.69,May,Wednesday
397,400000398,Nicola,Ferguson,Female,37,Northern Ireland,Other,2015-05-06,36603.02,May,Wednesday
398,400000399,Amy,Miller,Female,23,Northern Ireland,Other,2015-05-06,20060.1,May,Wednesday
399,100000400,Jacob,Fisher,Male,35,England,White Collar,2015-05-07,2423.46,May,Thursday
400,100000401,Leonard,Paterson,Male,41,England,White Collar,2015-05-07,51459.45,May,Thursday
401,100000402,Kylie,McDonald,Female,32,England,White Collar,2015-05-07,13621.48,May,Thursday
402,100000403,Ruth,Simpson,Female,39,England,White Collar,2015-05-07,84925.13,May,Thursday
403,100000404,Stewart,Bell,Male,38,England,White Collar,2015-05-07,120732.35,May,Thursday
404,100000405,Cameron,Blake,Male,36,England,White Collar,2015-05-07,23722.37,May,Thursday
405,200000406,Ian,May,Male,39,Scotland,Blue Collar,2015-05-07,39343.24,May,Thursday
406,200000407,Charles,Gibson,Male,48,Scotland,Other,2015-05-07,23703.79,May,Thursday
407,200000408,Blake,Churchill,Male,55,Scotland,Blue Collar,2015-05-07,26811.22,May,Thursday
408,300000409,Stewart,Scott,Male,45,Wales,Other,2015-05-07,19287.92,May,Thursday
409,300000410,Andrew,Grant,Male,32,Wales,White Collar,2015-05-07,50621.67,May,Thursday
410,300000411,Edward,Dowd,Male,38,Wales,White Collar,2015-05-07,97120.48,May,Thursday
411,100000412,Dan,Wright,Male,18,England,White Collar,2015-05-08,6507.7,May,Friday
412,100000413,Boris,Burgess,Male,24,England,Blue Collar,2015-05-08,38590.44,May,Friday
413,200000414,Sebastian,Langdon,Male,45,Scotland,Other,2015-05-08,8313.86,May,Friday
414,200000415,Jake,Miller,Male,45,Scotland,Blue Collar,2015-05-08,35076.06,May,Friday
415,200000416,Gordon,Lee,Male,46,Scotland,Blue Collar,2015-05-08,64383.55,May,Friday
416,200000417,Andrew,Murray,Male,37,Scotland,Blue Collar,2015-05-08,31821.23,May,Friday
417,300000418,Christian,McLean,Male,44,Wales,White Collar,2015-05-08,9667.85,May,Friday
418,400000419,Alison,Kerr,Female,25,Northern Ireland,Other,2015-05-08,1905.46,May,Friday
419,100000420,Samantha,Mackenzie,Female,32,England,White Collar,2015-05-09,4285.6,May,Saturday
420,100000421,Kimberly,Wallace,Female,30,England,Other,2015-05-09,5357.39,May,Saturday
421,100000422,Brian,Simpson,Male,35,England,White Collar,2015-05-09,8245.73,May,Saturday
422,100000423,Wendy,Metcalfe,Female,27,England,White Collar,2015-05-09,60406.61,May,Saturday
423,200000424,Keith,Ogden,Male,53,Scotland,Blue Collar,2015-05-09,67540.82,May,Saturday
424,200000425,Joshua,Ince,Male,45,Scotland,Other,2015-05-09,34870.84,May,Saturday
425,200000426,Andrew,Jackson,Male,55,Scotland,Blue Collar,2015-05-09,40918.44,May,Saturday
426,300000427,Dominic,Welch,Male,24,Wales,White Collar,2015-05-09,65526.26,May,Saturday
427,300000428,Diana,Bower,Female,49,Wales,White Collar,2015-05-09,20738.67,May,Saturday
428,300000429,Trevor,Reid,Male,37,Wales,Other,2015-05-09,34401.95,May,Saturday
429,300000430,Amy,Welch,Female,26,Wales,White Collar,2015-05-09,20774.79,May,Saturday
430,400000431,Jan,Avery,Female,29,Northern Ireland,White Collar,2015-05-09,743.29,May,Saturday
431,400000432,Abigail,Poole,Female,29,Northern Ireland,Other,2015-05-09,4287.78,May,Saturday
432,400000433,Rose,Robertson,Female,27,Northern Ireland,White Collar,2015-05-09,23871.79,May,Saturday
433,400000434,Penelope,Paterson,Female,27,Northern Ireland,Other,2015-05-09,2437.23,May,Saturday
434,100000435,Isaac,Rutherford,Male,35,England,White Collar,2015-05-10,15042.08,May,Sunday
435,100000436,Bella,Hemmings,Female,24,England,Other,2015-05-10,77908.67,May,Sunday
436,100000437,Sean,Sanderson,Male,31,England,Blue Collar,2015-05-10,6459.02,May,Sunday
437,200000438,Colin,Howard,Male,60,Scotland,White Collar,2015-05-10,1860.46,May,Sunday
438,300000439,Tim,Miller,Male,26,Wales,Blue Collar,2015-05-10,3209.28,May,Sunday
439,300000440,Sally,Mitchell,Female,23,Wales,White Collar,2015-05-10,32658.92,May,Sunday
440,400000441,Amy,Murray,Female,21,Northern Ireland,Blue Collar,2015-05-10,60338.07,May,Sunday
441,400000442,Dorothy,Duncan,Female,33,Northern Ireland,Other,2015-05-10,72810.9,May,Sunday
442,100000443,Justin,Hodges,Male,27,England,White Collar,2015-05-11,107287.71,May,Monday
443,100000444,Melanie,Nash,Female,41,England,Blue Collar,2015-05-11,18907.19,May,Monday
444,100000445,Rose,Hodges,Female,43,England,White Collar,2015-05-11,44996.7,May,Monday
445,100000446,Christian,Abraham,Male,37,England,White Collar,2015-05-11,66791.82,May,Monday
446,200000447,Neil,Coleman,Male,33,Scotland,Blue Collar,2015-05-11,76071.15,May,Monday
447,200000448,Evan,Hart,Male,41,Scotland,Blue Collar,2015-05-11,21536.61,May,Monday
448,400000449,Edward,Buckland,Male,30,Northern Ireland,White Collar,2015-05-11,41273.45,May,Monday
449,400000450,Jake,Cornish,Male,39,Northern Ireland,Blue Collar,2015-05-11,2838.91,May,Monday
450,100000451,Tracey,Thomson,Female,36,England,Blue Collar,2015-05-12,10303.92,May,Tuesday
451,100000452,Peter,Quinn,Male,40,England,White Collar,2015-05-12,15488.15,May,Tuesday
452,100000453,Kimberly,Clark,Female,23,England,White Collar,2015-05-12,17253.97,May,Tuesday
453,100000454,Edward,Hart,Male,26,England,Other,2015-05-12,22143.77,May,Tuesday
454,100000455,Eric,Henderson,Male,35,England,Blue Collar,2015-05-12,1760.36,May,Tuesday
455,100000456,Amanda,Ball,Female,51,England,White Collar,2015-05-12,28034.11,May,Tuesday
456,200000457,Samantha,Mackay,Female,48,Scotland,Blue Collar,2015-05-12,18739.74,May,Tuesday
457,200000458,Lucas,Tucker,Male,59,Scotland,Blue Collar,2015-05-12,34640.4,May,Tuesday
458,200000459,Charles,Brown,Male,43,Scotland,Other,2015-05-12,57551.21,May,Tuesday
459,200000460,Olivia,Turner,Female,54,Scotland,Other,2015-05-12,18720.84,May,Tuesday
460,200000461,Alan,Grant,Male,52,Scotland,White Collar,2015-05-12,29971.21,May,Tuesday
461,200000462,Paul,Martin,Male,52,Scotland,Other,2015-05-12,6967.51,May,Tuesday
462,200000463,Paul,Reid,Male,46,Scotland,Blue Collar,2015-05-12,131848.63,May,Tuesday
463,200000464,Adam,Dyer,Male,57,Scotland,Blue Collar,2015-05-12,26601.44,May,Tuesday
464,200000465,Una,Lawrence,Female,42,Scotland,Other,2015-05-12,48457.47,May,Tuesday
465,300000466,Amy,Davies,Female,39,Wales,White Collar,2015-05-12,83260.18,May,Tuesday
466,300000467,Angela,Morrison,Female,20,Wales,Other,2015-05-12,1291.01,May,Tuesday
467,300000468,Jasmine,Allan,Female,45,Wales,Other,2015-05-12,64149.12,May,Tuesday
468,300000469,Peter,Parsons,Male,38,Wales,Blue Collar,2015-05-12,64271.06,May,Tuesday
469,400000470,James,White,Male,27,Northern Ireland,White Collar,2015-05-12,14890.26,May,Tuesday
470,400000471,Joan,Blake,Female,35,Northern Ireland,White Collar,2015-05-12,27867.83,May,Tuesday
471,400000472,Gabrielle,Hardacre,Female,23,Northern Ireland,Other,2015-05-12,58442.19,May,Tuesday
472,400000473,James,Kerr,Male,32,Northern Ireland,Other,2015-05-12,36854.57,May,Tuesday
473,400000474,Harry,Peake,Male,33,Northern Ireland,White Collar,2015-05-12,66642.91,May,Tuesday
474,100000475,Kevin,James,Male,37,England,White Collar,2015-05-13,101697.71,May,Wednesday
475,100000476,Donna,Robertson,Female,33,England,White Collar,2015-05-13,30862.64,May,Wednesday
476,100000477,Chloe,MacLeod,Female,31,England,White Collar,2015-05-13,36911.96,May,Wednesday
477,100000478,Bernadette,Forsyth,Female,33,England,White Collar,2015-05-13,9069.47,May,Wednesday
478,200000479,Connor,MacLeod,Male,43,Scotland,Other,2015-05-13,41525.24,May,Wednesday
479,200000480,Harry,Reid,Male,45,Scotland,Blue Collar,2015-05-13,25671.22,May,Wednesday
480,200000481,Joan,Gray,Female,48,Scotland,Blue Collar,2015-05-13,74211.7,May,Wednesday
481,200000482,Justin,Graham,Male,53,Scotland,White Collar,2015-05-13,19032.02,May,Wednesday
482,200000483,Anthony,Gill,Male,47,Scotland,Other,2015-05-13,18970.24,May,Wednesday
483,200000484,Ian,Morrison,Male,39,Scotland,Blue Collar,2015-05-13,6572.36,May,Wednesday
484,200000485,Alan,Murray,Male,54,Scotland,White Collar,2015-05-13,72492.49,May,Wednesday
485,200000486,Leonard,Churchill,Male,53,Scotland,Blue Collar,2015-05-13,19641.85,May,Wednesday
486,300000487,Heather,Ross,Female,19,Wales,White Collar,2015-05-13,30972.98,May,Wednesday
487,400000488,Sue,Morrison,Female,35,Northern Ireland,Other,2015-05-13,38769.69,May,Wednesday
488,100000489,Kevin,Wright,Male,41,England,White Collar,2015-05-14,80877.94,May,Thursday
489,200000490,Abigail,Fisher,Female,58,Scotland,Other,2015-05-14,71689.7,May,Thursday
490,200000491,Piers,Jones,Male,46,Scotland,Blue Collar,2015-05-14,14557.62,May,Thursday
491,200000492,Julian,Langdon,Male,50,Scotland,Blue Collar,2015-05-14,18144.44,May,Thursday
492,200000493,Jacob,Forsyth,Male,49,Scotland,Blue Collar,2015-05-14,127883.17,May,Thursday
493,300000494,Jonathan,White,Male,41,Wales,White Collar,2015-05-14,74390.3,May,Thursday
494,300000495,Stephen,Poole,Male,40,Wales,White Collar,2015-05-14,8257.16,May,Thursday
495,300000496,Julia,Chapman,Female,41,Wales,Other,2015-05-14,21688.92,May,Thursday
